,Unnamed: 0,ticker,buying_point,selling_point,best_score,market_score,per,beta,sharp,sortino,MDD
63,63,2062,0.30000000000000004,0.8999999999999999,2701.356918163209,13324.43,-79.72628534081225,0.7922026467999201,0.9456333197204732,0.9496541083205234,0.036951731671997
64,64,2063,0.4,0.8999999999999999,3150.7515461396283,3869.93,-18.583758720709977,0.2003520866906754,-0.5635032811580354,-0.5522317859860547,-0.008195887244534275
65,65,2065,0.1,0.7,4851.526687769165,2567.54,88.95622610627936,0.8099037579351507,0.6018264909649584,0.6380987287509265,0.3374791701886152
66,66,2066,0.1,0.8999999999999999,12988.985319419275,6576.3,97.51205570638928,-0.12212521337210736,-1.88982143981223,-1.7960094106283824,0.3001794917607664
67,67,2067,0.4,0.8999999999999999,39259.48792969911,45432.52,-13.587254394651437,0.16658721479955096,0.20567004056031402,0.20886733947514088,1.4896300578472417e-15
68,68,2068,0.1,0.5,3565.398106552634,2003.34,77.9726909337723,0.9309024604153888,0.2781069940791735,0.3372899112518049,0.4639896203585982
69,69,2070,0.1,0.7,836.9321216887314,488.54,71.31291638120345,0.4416189145962117,-0.33664743555869486,-0.22898587186638375,0.11114824304219677
70,70,2072,0.1,0.7999999999999999,17510.845504596768,1121.63,1461.19625051013,2.0925417557103354,3.1845825318160617,3.0740279519094704,0.3190050745724709
71,71,2074,0.1,0.7,3841.5755447068764,1482.62,159.10722536502112,0.7918436752606264,0.06125413354051525,0.15733831031304396,0.26492872538622336
72,72,2075,0.30000000000000004,0.8999999999999999,5109.191322094792,5796.93,-11.863843067023547,0.08706528643993439,0.21820981941261208,0.22599387185757353,0.0
73,73,2077,0.1,0.8999999999999999,8437.546532308028,1168.63,622.0032458783385,1.0317742392734484,9.664542493735805,9.476809226111927,0.6212061560443357
74,74,2151,0.1,0.8999999999999999,3214.902454368056,738.2,335.5056156011996,0.7388649042497615,1.269705177812927,1.2479488938790704,0.23327956015736923
75,75,2152,0.1,0.8999999999999999,4733.944763718191,2763.82,71.2826726674744,-0.7818204177274994,-1.3111973330507691,-1.314509331842954,0.025180973424853457
76,76,2153,0.30000000000000004,0.8999999999999999,5924.336942626924,10693.21,-44.59720754921185,0.4516585648472099,0.7173222245914666,0.7214368141958931,-1.7730481766374742e-16
77,77,2154,0.1,0.8999999999999999,4742.704674140982,963.48,392.2473402811664,-0.2025344571988159,2.1454527252986084,2.0638689493059985,0.07804326995010237
78,78,2155,0.1,0.5,6190.398123733045,183.24,3278.300656916092,0.9743446777492963,1.06689242981125,1.0598139336461285,0.6824106520384808
79,79,2156,0.1,0.7999999999999999,1689.360246344402,203.95,728.3207876167697,0.800467549459562,-0.029287731605914073,0.07460662870203677,0.20603632478632525
80,80,2157,0.1,0.6,1198.8456729869006,124.03,866.577177285254,0.7298416602625803,-0.36778623918276876,-0.20463937433908924,0.19838016210568094
81,81,2158,0.1,0.7,766.9673819558471,10.91,6929.948505553137,0.25997779998946513,-0.2142328101247596,-0.14239901810892164,0.15127768855334184
82,82,2159,0.1,0.6,1901.170494704266,1225.08,55.18745671337921,1.0285624631229324,-0.5391191298580822,-0.3462722239960784,0.17435721591278613
83,83,2160,0.1,0.7999999999999999,2043.0443676716575,1032.61,97.85246779245388,1.8556100838487228,0.43812792579952914,0.47759927731514856,0.25833868209407185
84,84,2181,0.1,0.7,1501.2803635897956,1332.5,12.66644379660755,0.45563416904090004,-1.283125428825717,-1.186861980961396,0.5037495206451132
85,85,2182,0.1,0.7999999999999999,1343.33,1343.33,0.0,0.0,0.0,0.0,0.0
86,86,2183,0.1,0.8999999999999999,1537.38,1537.38,0.0,0.0,0.0,0.0,0.0
87,87,2184,0.1,0.8999999999999999,5927.5036973081405,3633.44,63.13751423742075,0.3165113850720527,-1.914208726997459,-1.7668638238400587,0.25560228936016394
88,88,2203,0.1,0.7999999999999999,1465.4921942874912,944.15,55.21815328999533,0.5931212545164188,3895.564782513891,4025.974236589898,0.8371118373609511
89,89,2212,0.1,0.8999999999999999,1865.26,1865.26,0.0,0.0,0.0,0.0,0.0
90,90,2213,0.1,0.7,350.4353965538312,300.34,16.679562014327498,0.9846259386143743,221.60826515890952,206.15719182475942,0.6633510148358556
91,91,2214,0.1,0.7,1031.1267792623094,518.45,98.8864459952376,0.9922420773206327,1.3909761136039784,1.3373001830991251,0.6693131604805753
92,92,2215,0.1,0.7999999999999999,1766.5528300183335,838.13,110.77312946897658,1.494492753170249,6.484576097896031,6.503871954677533,0.7742025274142023
93,93,2216,0.1,0.6,721.7426768680448,572.92,25.9761706465204,1.0319088918001336,1.0658510558271688,1.0612882797117567,0.6381030365750359
94,94,2217,0.1,0.8999999999999999,6671.633053781412,2161.84,208.60901148010086,1.135306976896186,3.8091326604960485,3.7976430940935924,0.6132656550663235
95,95,2218,0.1,0.7999999999999999,4293.289999999971,2246.91,91.07529896613444,0.015965657128398925,-49.70720244884126,-49.965377952819665,0.14556532447347864
